track_id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence
1CxF1XriW8TyZcpJufC97x,0.861,0.601,0.432,0.0,0.752,-7.12,0.0282,0.43
1CwNogTShsnsn1C8UhRmYX,0.0468,0.553,0.639,0.0,0.107,-6.445,0.0458,0.443
7CAbF0By0Fpnbiu6Xn5ZF7,0.000207,0.434,0.929,0.00109,0.0916,-2.749,0.147,0.428
1CzeuSrm71wHP9qsjg7p3F,0.68,0.724,0.305,0.0,0.128,-12.763,0.257,0.594
7CUH4wzoJ0GobinVFxTziP,0.78,0.305,0.285,0.763,0.208,-14.531,0.0409,0.199
1DFmBjoeQN9DpOVTEewyx0,0.735,0.666,0.628,0.0352,0.204,-7.185,0.0291,0.731
7CHDUDw89DCR8vvI0yTXGa,0.166,0.609,0.869,0.0,0.224,-3.419,0.0567,0.338
7CQn2rb9CSy8nnER6YNLAn,0.0182,0.832,0.463,0.0,0.285,-12.091,0.044,0.894
7CUkeiG7QtB7tPU9f8SANS,0.274,0.659,0.473,0.0,0.28,-7.306,0.125,0.788
2OJyCMWxkjdRf1Yvql0Y7v,0.0105,0.569,0.474,0.000445,0.147,-8.711,0.0246,0.381
2O0rIAtaJj77UMZUGtlg3T,0.146,0.673,0.887,0.0,0.272,-4.121,0.222,0.49
5ezkLDA74DwQhOROoDp2Pc,6.5e-05,0.472,0.995,0.137,0.133,-4.04,0.0852,0.203
5f1j3h5DBkLpGfb90QGFvR,0.328,0.713,0.398,1.93e-06,0.057,-8.852,0.0319,0.483
5diiEB0edX69v9x3e96NyO,7.03e-05,0.722,0.721,0.016,0.142,-12.248,0.0945,0.53
1DMp5Y9596jKrZTBYgi7fV,0.0331,0.563,0.841,0.0,0.484,-6.38,0.382,0.62
7CIJEBgdKcihgKuaG97rsT,0.00159,0.211,0.761,0.856,0.159,-6.813,0.052,0.0703
1CtPkl12bxGtIBl5ALys2o,0.779,0.922,0.344,0.0,0.0885,-4.696,0.0644,0.876
2O2E2MTkbJkEJaBlsFsJbd,0.175,0.628,0.724,0.0,0.095,-6.739,0.212,0.67
2OHW8ZtCePNUMgOgoMX9mN,0.314,0.87,0.325,0.0,0.107,-11.064,0.196,0.589
7CMGQSYKEvnL7omZ3MFwzt,0.133,0.759,0.535,0.0,0.112,-8.057,0.0591,0.222
1DT7AGjTTDhBBj7yrtneCg,0.319,0.547,0.652,0.0,0.955,-7.421,0.0666,0.789
7Bie9S1N5kujNYPafzotI4,0.746,0.607,0.821,0.0,0.95,-6.636,0.0486,0.816
1D4Jo67A2x8qvAUKu2S12y,0.678,0.728,0.657,0.0,0.117,-1.603,0.0557,0.375
7CUQQLRMIeSfa4m2uQcRHp,0.308,0.644,0.872,0.0,0.536,-4.187,0.0563,0.507
5f6JnxY2aqNdF3qFIPozUd,0.0351,0.548,0.656,1.19e-06,0.129,-6.515,0.0438,0.593
7CcdbXemOX3xZhNnqH9xvi,0.0399,0.68,0.62,0.000705,0.276,-7.837,0.0255,0.364
2OKEIwfQhf2a6lJuR3aMXJ,0.0927,0.727,0.687,0.0,0.0758,-6.309,0.0506,0.539
7CdDIvw3jvjNaIs5m3mM4A,0.159,0.644,0.404,0.000291,0.167,-12.54,0.0348,0.689
1DdnD06naRACOpK8lAnLp1,0.534,0.682,0.91,0.0,0.35,-3.791,0.124,0.896
7CqIuigrlMtM65piU4OOa6,0.389,0.83,0.798,0.0,0.0755,-7.575,0.341,0.551
1DTRUYVd8rYpla9hhVVwjo,0.901,0.509,0.256,2.43e-06,0.103,-11.665,0.0306,0.436
5fDKRZlA905JrGDzfkC8ci,0.323,0.754,0.328,0.0,0.0818,-12.156,0.0404,0.704
2O99aywAVBhaPrsiJ6zbSS,0.108,0.547,0.695,0.00301,0.14,-4.969,0.0337,0.641
7CLcDbKYUWyKzx9YXWrRlu,0.00759,0.327,0.726,0.0,0.115,-4.796,0.0962,0.204
2OFO6Zws6Pxo5p0J7SmkOp,0.798,0.95,0.639,0.0,0.225,-2.382,0.313,0.961
2O4UvB3S7PFKIy0UPyVavJ,0.575,0.724,0.683,0.000258,0.842,-9.41,0.0364,0.644
1DIXPcTDzTj8ZMHt3PDt8p,0.0655,0.647,0.514,0.0,0.398,-10.05,0.0593,0.386
7CjSjWTdVPD0ov82Qz55Xb,0.14,0.446,0.793,0.0,0.573,-4.746,0.115,0.901
1D9HQactbJoUudf9B119Y5,0.0304,0.368,0.619,0.0969,0.167,-4.989,0.0411,0.51
1D6NMs2Zq9PI8dgPtOGbtA,0.127,0.788,0.564,0.549,0.134,-7.931,0.0477,0.828
7CMVo848b9LsUtVavIoiXC,0.000279,0.447,0.827,0.914,0.0879,-8.745,0.0632,0.391
1DLKuppSYytOuxhtI6KBGu,0.908,0.618,0.457,0.0,0.0607,-9.254,0.0284,0.331
1DXD0wVXXHwUYo9AXbcMMI,0.438,0.478,0.821,0.324,0.559,-6.729,0.0407,0.975
7CLIr0lZ4GWeHTaj9lNkXM,0.00702,0.685,0.72,0.275,0.425,-5.553,0.028,0.554
4C5PMfAUbpqC6MXUkzJ4iJ,0.000382,0.384,0.901,0.335,0.0873,-7.026,0.0347,0.55
2OMkXPz6pHdKJSkzxG0MwZ,0.143,0.84,0.72,3.36e-05,0.0587,-4.23,0.0538,0.828
5eyTC5GZzpzlN7YRO9AoPf,0.00487,0.387,0.922,0.0,0.187,-5.192,0.0674,0.417
7CVTowKpGPA2MsIbkTl2oc,0.862,0.529,0.304,0.0,0.108,-10.567,0.0356,0.44
1DXN9BShkC5oCnliOmdTFb,0.0727,0.324,0.887,0.0,0.195,-3.267,0.585,0.429
5fDAWAwM8CUYsfp7O7m9E0,0.422,0.688,0.799,0.0,0.128,-4.747,0.0575,0.588
5euumi7eqEgmxvCIJw2pSp,0.0279,0.707,0.768,0.000292,0.169,-7.072,0.0323,0.832
7Cf2Hsy3cPlA4e115tElXv,0.674,0.679,0.659,0.0,0.948,-6.039,0.0497,0.698
5f17mr9jcN27VvaKksXTJ0,0.371,0.633,0.418,1.74e-05,0.167,-10.36,0.0288,0.228
5fCqHoueAR1Q790mPKj1HR,0.181,0.433,0.632,0.911,0.234,-6.404,0.0301,0.224
1DXXWu8Del2WXqBsuB4TcL,0.0207,0.474,0.759,8.7e-06,0.157,-3.974,0.0891,0.458
2OMLOCvOGM9PFVF6A8AO1E,0.605,0.708,0.662,0.0,0.183,-7.556,0.0647,0.728
2O4Bb2WCkjlTPO827OnBMI,0.189,0.744,0.7,2.74e-06,0.114,-5.154,0.0507,0.602
7CIx2glE3HjBtXRrZzfowf,0.7,0.57,0.845,0.0,0.926,-3.805,0.0977,0.887
7CfORsJ8UTl7qOqGEH6mH3,0.101,0.723,0.504,0.000439,0.244,-10.749,0.0382,0.723
2OaTBDbysLmnVG1ZcA3OgC,0.00523,0.681,0.813,0.016,0.33,-5.169,0.252,0.808
5f8z7Cp7CY9T54Cnq1YVlh,0.0042,0.493,0.606,0.0104,0.0679,-4.437,0.0401,0.573
2O9B7hQx3sl6HWklNwjNg8,0.463,0.818,0.552,0.0,0.0752,-11.699,0.139,0.964
5f2TWu6R2YYCJtLQ0fP78H,0.0536,0.688,0.732,0.0,0.145,-6.162,0.0618,0.665
5f5nuNrgmcxDw4RbiUjdFu,0.165,0.529,0.769,0.0,0.111,-6.814,0.0981,0.535
2O9O26335YYVckmRgPKY3s,0.108,0.524,0.882,1.1e-06,0.071,-3.038,0.0367,0.399
2OIDEIfnVoVUtFnhlasLqf,0.902,0.575,0.154,0.0,0.146,-15.055,0.0351,0.447
2OLKxUYFKQfThs0qD1nOOc,0.197,0.68,0.655,0.0,0.086,-7.775,0.286,0.712
1DR2KXb0UvibcLsdDGVwwt,0.384,0.717,0.707,0.000117,0.161,-9.495,0.0628,0.206
7CAhOfQTgzEU0iTHtdGKn3,0.298,0.566,0.724,1.5e-06,0.535,-10.216,0.0988,0.712
5eAKaGCR0QEuPOxOo0zXqs,0.12,0.752,0.597,0.963,0.0884,-13.563,0.0778,0.747
1D5fC1LQJbmOtwgCDUrDAs,0.572,0.595,0.82,1.91e-06,0.132,-5.281,0.0487,0.222
1DYzTTaSD8KsmzedIuZTO7,0.0599,0.494,0.691,0.00633,0.0649,-7.233,0.0368,0.722
5expoVGQPvXuwBBFuNGqBd,0.731,0.599,0.446,0.0,0.105,-6.511,0.0833,0.567
7ClcPT9vp25ByboJFmqgZv,0.148,0.69,0.703,0.526,0.315,-5.479,0.0944,0.749
7CpywPBUSxfLPiOzm0kalJ,0.809,0.472,0.315,0.0022,0.107,-17.073,0.0422,0.577
2OcJNw7K8cYs4FKoh8aEow,0.653,0.631,0.455,6.48e-05,0.048,-8.541,0.151,0.543
7D0RhFcb3CrfPuTJ0obrod,0.748,0.371,0.268,0.0517,0.104,-10.506,0.0281,0.165
1DYjBY5pnt1aNGJB8KuEdH,0.537,0.751,0.518,0.0,0.0857,-9.75,0.244,0.457
1DdEU9f7uXklMx6Dm0Mdwq,0.38,0.48,0.565,0.0,0.096,-9.954,0.375,0.806
2OjjLrzHCG6UycTf1tjT7A,0.0327,0.499,0.955,0.0,0.31,-2.347,0.0692,0.663
1Dr1fXbc2IxaK1Mu8P8Khz,0.0175,0.531,0.909,0.0,0.231,-4.236,0.034,0.814
1D9xlpo9gGhLWrHz0APRlJ,0.102,0.87,0.889,0.124,0.0678,1.16,0.112,0.362
1Dp7JGFNjvg8Nk0CtMCcnr,0.0328,0.487,0.445,0.0104,0.0778,-10.959,0.113,0.18
7CyPwkp0oE8Ro9Dd5CUDjW,0.0393,0.264,0.64,2.31e-06,0.151,-6.221,0.0442,0.19
7CQi62BS2K2GmBGeTCRwxc,0.251,0.844,0.547,0.00403,0.117,-8.855,0.148,0.61
5f9W174NPbE0OiQeo0D5Wx,0.17,0.569,0.774,0.025,0.137,-4.827,0.04,0.418
2OZVskV28xxJjjhQqKTLSg,0.0354,0.503,0.739,0.25,0.421,-6.667,0.0345,0.0392
2OKkjQacDqeIpj3vsP4u8Y,0.000306,0.301,0.542,0.812,0.15,-8.417,0.0303,0.226
1DwscornXpj8fmOmYVlqZt,0.0725,0.676,0.664,5.65e-05,0.26,-5.919,0.0864,0.847
2ORVHijyYA8bAOCVaIbmdS,0.167,0.466,0.63,5.32e-05,0.103,-8.115,0.0273,0.329
2P0qa2otcQdjrnypyueuJl,0.863,0.536,0.224,0.0394,0.111,-19.681,0.0496,0.625
7Cl1hJiqszgIkQ7ZM3gnEh,0.00361,0.946,0.731,0.000107,0.101,-7.222,0.0613,0.373
1DpC4L3JjsGRW7y6eTHaMj,0.709,0.665,0.639,0.0221,0.203,-7.151,0.0296,0.706
1Dr5JexwA15wmKe7Y7maA9,0.0664,0.743,0.685,6.75e-05,0.0884,-6.863,0.0975,0.443
2OErSh4oVVAUll0vHxdr6p,0.0704,0.401,0.901,0.0,0.538,-5.011,0.041,0.839
7DDTnzUzUiynlMQwGqWuJz,0.577,0.66,0.45,0.000116,0.156,-7.747,0.314,0.525
1DyuiZ9vg4VZUZjiPEJHoG,0.298,0.404,0.782,0.0,0.94,-7.848,0.0741,0.732
7CmQjA7j6CxyPBkH3tP95W,0.056,0.714,0.743,4.56e-05,0.277,-5.452,0.0288,0.433
7CtMxO8d26I5sFXloMNcC5,0.448,0.858,0.595,0.0,0.0785,-3.307,0.0718,0.717
2Oc7pM28pKz9dFAyl8zeSQ,0.471,0.606,0.74,0.0,0.349,-9.774,0.0659,0.652
7CzpLEQ2Q0nb2XUUyCdc6L,0.0713,0.539,0.812,0.0,0.536,-5.919,0.672,0.758
2OUR8g12h5qsGDs1v5lqvp,0.0001,0.457,0.964,0.00811,0.67,-2.963,0.0656,0.372
7D41YGoZ5pH2iILVNLnYdJ,0.0812,0.504,0.744,0.0,0.887,-6.952,0.0468,0.549
2Ols8VF9PHNN287Fp7LVwN,0.748,0.56,0.501,0.0,0.116,-5.443,0.0342,0.4
1Djac9NO15nBZtzWSU1zFq,0.919,0.395,0.749,0.00867,0.21,-9.064,0.0574,0.34
2OUFkFRkNWxv6TF8Ap688K,0.735,0.661,0.423,0.0,0.148,-6.692,0.0297,0.564
1DyaAeFFei0rmszUKC6Bgv,0.00652,0.248,0.376,0.0417,0.118,-15.909,0.0359,0.159
2OPC8M4RjGnmAkqMqVwKKy,0.4,0.558,0.859,0.0,0.613,-4.674,0.0656,0.644
1E4PhXfN3w06TIFHtERKph,0.283,0.808,0.683,0.0,0.0871,-6.118,0.0409,0.919
1DkjqnjgbbpT7cYL2D2ma4,0.869,0.613,0.114,0.000198,0.128,-15.52,0.168,0.512
2P2nr0yCc4URi6v2pnpUaD,0.955,0.237,0.188,0.00246,0.104,-11.728,0.034,0.208
2OzhQlSqBEmt7hmkYxfT6m,0.502,0.504,0.386,1.53e-05,0.0961,-10.976,0.0308,0.281
2ON6eCdX4sfBuY22KHYSgj,0.565,0.847,0.561,2.86e-05,0.0832,-5.702,0.312,0.799
7DDvRmOSP2Yx28CfL6W7aw,0.807,0.503,0.148,0.706,0.119,-18.267,0.0349,0.521
2P023gb37M17QTthxKx3GQ,0.329,0.6,0.946,0.0,0.727,-4.058,0.0709,0.582
7D9BJEcWwRqvQVqPbj1dbF,0.294,0.776,0.668,0.0,0.102,-8.359,0.0366,0.596
7DIMKlmJ0CL6eROkbptoqi,0.0865,0.749,0.764,0.0,0.118,-6.36,0.189,0.63
2PO9rliyVmDqkKfmuluRSX,0.565,0.49,0.736,4.21e-06,0.954,-8.867,0.0381,0.798
7D47jEwfsyiThbEzRrrh74,0.198,0.632,0.941,0.0,0.0212,-3.199,0.0462,0.967
2OrucC3HEPmZpkaQ05Nx0V,0.592,0.608,0.311,0.0,0.174,-11.255,0.154,0.426
7DCKlgZuZcljJSlvt8vsZa,0.0942,0.643,0.633,0.00477,0.248,-9.368,0.0473,0.382
1DkX0AcEDzuFeh4TEAl143,0.039,0.538,0.662,1.1e-06,0.128,-6.599,0.0438,0.585
7D5mjGj6O2cHHCoBF8O7qV,0.0416,0.441,0.782,0.584,0.0784,-7.032,0.0288,0.582
1E1uGhNdBe6Dddbgs2KqtZ,0.00849,0.62,0.61,0.162,0.205,-8.329,0.0373,0.235
7CymdjJdsBxDZ79llH2sLQ,0.635,0.717,0.551,0.9,0.11,-6.877,0.0858,0.639
7DVRaXNUAgbihaBovK8BWt,0.889,0.386,0.199,0.752,0.0856,-15.084,0.25,0.181
7DWAerOfnQXuvH84B4kx53,0.688,0.531,0.424,7.75e-06,0.117,-10.151,0.2,0.515
2PF942PpnXkvXgLjphm8gG,0.0687,0.721,0.666,0.0,0.045,-4.699,0.0408,0.739
1DmbMEd16e8bzGFyrZXODe,0.627,0.616,0.809,5.36e-06,0.208,-7.235,0.0365,0.919
2OoouMVnepTNQoyUbtKOY8,0.254,0.683,0.979,0.0,0.356,-2.22,0.141,0.69
2Ow8YPaRkaHd5Cr9zGpoHC,0.993,0.447,0.0357,0.876,0.12,-21.779,0.0387,0.0367
1EDH7Z4pDEifLD9uUSJphz,0.739,0.56,0.909,0.0,0.327,-6.263,0.148,0.903
1DdX2dJfr2xrwvh3PxXkuZ,0.643,0.642,0.604,0.0,0.101,-8.686,0.0505,0.819
2OzH7kHik4zOcup7eBm11H,0.507,0.571,0.543,0.0,0.206,-4.143,0.107,0.708
7DOJelSvOL3A3sByy4FtpO,0.121,0.834,0.81,0.0,0.343,-4.128,0.192,0.73
1DxOabtnI3W4ouECc6AdyT,0.00564,0.517,0.716,0.00968,0.116,-4.996,0.0424,0.546
7CwWhMGWICOl2ICwbk3QTE,0.0196,0.731,0.817,6.13e-06,0.349,-5.595,0.0791,0.661
4MhgDz4lSj2HtlUcpe3yrd,0.00437,0.747,0.795,0.435,0.245,-4.113,0.102,0.7
1EDPVGbyPKJPeGqATwXZvN,0.0156,0.466,0.872,0.0,0.121,-3.344,0.0336,0.806
1EA40FX9aBaKIXwIp83WzL,0.793,0.632,0.375,0.36,0.128,-12.115,0.0274,0.274
7DDcNAaRQm1cyDeJ4yLafO,0.84,0.475,0.229,0.0145,0.106,-13.643,0.0289,0.107
7D5F5BzIon5zhzQrOU2pdN,0.204,0.741,0.813,0.0,0.797,-4.83,0.0452,0.765
7DT5r2XBds1G193GwqQhtK,0.639,0.63,0.311,0.0,0.121,-12.787,0.0344,0.297
7DLXGoXebtj0YTZPkBarRx,0.621,0.549,0.749,0.0,0.43,-6.456,0.0649,0.705
1EQ3XbVzPZfKxMjvx9UjBH,0.895,0.595,0.277,0.000269,0.114,-10.393,0.043,0.266
1E1C18N0Aq75znwIrZkoTK,0.000167,0.36,0.992,0.0,0.206,-3.816,0.0695,0.598
1DkzGlCD3WVrUm4yn8zg35,0.215,0.588,0.587,0.0,0.358,-3.301,0.257,0.446
4MXE6VCvTsQitHWrAxj7Kg,0.0447,0.543,0.526,0.0533,0.0778,-9.703,0.0582,0.384
4MX4AmbGwHeHIIlX1ysJ6X,0.155,0.844,0.884,0.000348,0.227,-4.902,0.109,0.751
7DBP6FQF3gOHg4DO6Vbl9C,0.533,0.121,0.689,0.956,0.138,-9.092,0.0381,0.237
2PTSZZcm4bRy4fhROWEkbU,0.378,0.602,0.951,0.00085,0.964,-6.879,0.0525,0.901
2PO4LKEBdIafgUxhQG6hbZ,0.396,0.654,0.851,0.0,0.0898,-7.87,0.0774,0.847
1ESPStItGrCxde6JdDcthp,0.0273,0.527,0.728,9.32e-06,0.11,-3.991,0.0349,0.123
2PJhATOD9dWsevezmfjoMA,0.678,0.809,0.668,0.0147,0.0865,-6.936,0.219,0.636
1DcKuTqFYTYTTERUwTeEUS,0.81,0.55,0.48,1.61e-05,0.337,-7.707,0.0572,0.368
7DCVTLzUHbfJ2gOUHOCyYu,0.291,0.707,0.83,0.0,0.259,-4.98,0.214,0.739
1ELsaYdj2NlxLvkx9g24xZ,0.59,0.714,0.748,0.0,0.626,-4.605,0.0679,0.698
2PLMiHYcVixnjsG8QPiHFo,0.114,0.526,0.69,0.00216,0.0969,-3.591,0.0351,0.224
2PMLdLt5QeOuOgxfAvx1in,0.426,0.517,0.875,0.0,0.209,-3.997,0.106,0.672
7DY756WOLyOz2Xnhw4EFiC,0.0385,0.538,0.658,0.000146,0.573,-7.273,0.076,0.553
7DPhusadsTZ2VrXOGcuX2y,0.357,0.544,0.337,6.34e-05,0.085,-9.846,0.0653,0.667
1EPKxZlgMizoISOsL2FJFa,0.702,0.69,0.456,0.0,0.0796,-12.804,0.0622,0.613
7DRP2VOMpy1rrk3iYFLCW9,0.177,0.91,0.804,0.0,0.203,-4.76,0.0996,0.712
2PWjKmjyTZeDpmOUa3a5da,0.24,0.528,0.87,0.0,0.333,-3.123,0.0851,0.714
2PWTZV5znjLtZC5T1EVJvL,0.617,0.422,0.44,0.0,0.0837,-5.53,0.0544,0.332
7DNr9RyFo8qtMoMPipeH3u,0.00713,0.74,0.752,0.0113,0.0678,-5.821,0.0336,0.747
5eqiMMbaeUZ32Q7sS00H35,0.0668,0.964,0.605,7.78e-06,0.214,-6.223,0.179,0.646
1EK1Xfzv7WFUbfD50sEVEW,0.0369,0.913,0.87,0.000202,0.103,1.069,0.0928,0.712
2PV3xcnPI7QMayUpGB4Xkv,0.00174,0.407,0.98,0.000112,0.119,-1.58,0.107,0.537
7DSAEUvxU8FajXtRloy8M0,0.0584,0.706,0.691,6.99e-05,0.0232,-4.775,0.0633,0.632
1ETtf3dqqA58ESTiAIgA2Y,0.682,0.383,0.689,0.0,0.727,-8.44,0.0526,0.563
7DOqLMSxTh1s3WPTyqJ2pw,0.73,0.61,0.256,2.75e-06,0.189,-13.413,0.0263,0.504
7CpbhqKUedOIrcvc94p60Y,0.00347,0.656,0.932,0.00147,0.144,-3.405,0.0708,0.544
1EItuey55DVEEeW3yp27S6,0.821,0.576,0.508,0.0,0.0736,-5.907,0.0446,0.66
7Dexi5Z2IowCkHrnzlWysc,0.036,0.707,0.771,6.87e-05,0.547,-4.246,0.038,0.629
2PMgLdaY5qsevB2vucMZl2,0.109,0.63,0.461,0.0,0.129,-15.056,0.361,0.775
2Pl09s7WtXZyFUEvjSnouw,0.215,0.563,0.82,0.00259,0.098,-7.441,0.0312,0.967
1E2TPHygHwO5m602LLaQZ3,0.201,0.891,0.458,0.0,0.0797,-8.853,0.0654,0.861
2PTuhsCZhCpvxLfPz58oke,0.403,0.888,0.725,1.96e-05,0.19,-3.349,0.439,0.399
1DzURS5tMXFwOnrHbEwdIK,0.183,0.871,0.412,1.8e-05,0.25,-10.527,0.185,0.719
2PNC87eLeZxGVSUPoC15Ls,0.0147,0.466,0.665,0.836,0.1,-9.67,0.0314,0.0505
1ETtJHlWg8GizNsn34rSvi,0.127,0.885,0.466,0.0,0.113,-11.47,0.0845,0.772
4MUzKB8d7igCiD8tEt527g,0.477,0.556,0.405,0.0,0.154,-7.316,0.0306,0.354
1EJ2c323xfebKO2LCf9MEV,0.886,0.537,0.0942,0.000234,0.404,-19.146,0.153,0.484
1EX1HzFmlW4q2iPIK2lvpd,0.000264,0.578,0.768,0.0,0.0781,-2.873,0.0416,0.523
2Pr1nZpt8A8WP7QYpyq6L3,0.588,0.537,0.315,2.29e-05,0.206,-13.79,0.0271,0.575
7DKSHIR389td3F1MrTOerW,0.0906,0.736,0.71,6.1e-05,0.216,-7.138,0.0429,0.334
2PVYuRC4zqT4w5k4gsEDVG,0.231,0.438,0.825,0.0,0.311,-2.98,0.0736,0.524
7DcJ6fEBb7BaKuYKTwiDxK,0.153,0.546,0.465,0.00259,0.321,-8.167,0.0287,0.415
1EY7zEIE32twYy7zL05WG2,0.978,0.588,0.156,0.538,0.112,-21.204,0.039,0.393
4Mo0vn7a03pJ19uESUrH5a,0.104,0.633,0.956,0.0,0.356,-4.249,0.0507,0.806
1ECCkm9h4hhpgRZWpEMkw4,0.835,0.516,0.731,0.0,0.579,-7.011,0.0583,0.824
1ERza8JzFin9c3Keo8XQEX,0.0445,0.406,0.67,4.27e-06,0.16,-3.48,0.032,0.144
2OmW34Xkvsy1VCOZ4OZhKv,0.599,0.536,0.731,0.0,0.123,-6.967,0.0433,0.558
2OaXmeYBJ0hcTmS3kxjJOx,0.0224,0.398,0.782,0.0684,0.0912,-7.944,0.0322,0.806
4Mnfug0sgaMw7g3wyZD4ss,0.729,0.648,0.725,1.81e-06,0.953,-8.49,0.0475,0.808
4MhdkKwzXifgDrdtNvMvJJ,0.0965,0.792,0.718,0.0,0.96,-6.895,0.05,0.844
7DgGLlqlkCEBMbu7j0eXyc,0.794,0.599,0.327,0.0,0.117,-6.982,0.0273,0.0417
2Pr6qNmiOxTdo8B6bs8x8x,0.019,0.598,0.65,0.0482,0.0775,-14.281,0.0402,0.595
2Pspo5BWPcTnMHMstLFRHV,0.4,0.354,0.468,0.0,0.138,-5.415,0.0334,0.281
7EfeDHvg6pKkRySXwuHt5b,0.0126,0.855,0.49,0.0123,0.602,-5.131,0.0556,0.568
1EUoam21cUUZiFy6TIaido,0.428,0.959,0.508,0.0137,0.144,-3.19,0.445,0.922
7DjIkYs5QSCyBse6dO8VUX,0.62,0.642,0.00825,0.793,0.0801,-19.408,0.0779,0.336
4QjICO0GjMVJpK4OnxkAGz,0.721,0.318,0.406,0.341,0.14,-9.104,0.0289,0.0852
7DfQBk8yT4zsP6HeMzFHVL,0.892,0.154,0.476,0.952,0.929,-12.465,0.035,0.551
7Eg4LsQTM6QOqeCS8EihZI,0.257,0.62,0.634,0.0,0.0875,-5.098,0.0836,0.373
1EeTH5DhxrzM1eKiuzyPqq,0.0211,0.413,0.758,2.47e-05,0.105,-3.621,0.0415,0.477
2PnlsTsOTLE5jnBnNe2K0A,0.0156,0.466,0.872,0.0,0.121,-3.344,0.0336,0.806
1EhzIMCP5OUPxsHSdAIJTD,0.156,0.8,0.538,0.000269,0.0856,-7.595,0.156,0.267
2PtVN7ETjMdTdTh7oP6psK,0.24,0.684,0.612,0.0,0.0787,-6.805,0.0269,0.568
7DNTmEFMARpxeSFY82wZiw,0.121,0.656,0.736,7.57e-06,0.103,-2.888,0.0329,0.879
7DROtyR6IMNifyZmyksyE7,0.0202,0.823,0.474,0.0,0.201,-9.289,0.0503,0.833
4QSUJTIteKNE0w4Ex98MSb,0.364,0.647,0.599,3.24e-05,0.102,-2.291,0.0681,0.28
7EboSsG2NN86QvyJ2xreP4,0.481,0.463,0.725,0.0,0.403,-4.205,0.0605,0.604
1EfWxxlaLLiwnLS3ABr8vu,0.58,0.476,0.457,0.000189,0.11,-12.533,0.0282,0.422
7EcOSOPrGH55BjyKnPscHj,0.953,0.173,0.191,0.824,0.159,-16.618,0.0404,0.144
7DfFc7a6Rwfi3YQMRbDMau,0.409,0.721,0.339,0.00153,0.0973,-11.195,0.0532,0.2
2PoYyfBkedDBPGAh0ZUoHW,0.265,0.379,0.671,0.000186,0.203,-7.536,0.0341,0.222
2PsrJc45N7xbFo2ZrL4bHD,0.143,0.667,0.486,0.0,0.385,-8.593,0.244,0.487
1EO9dn7V0ufwPHJngZThO5,0.839,0.51,0.545,0.0,0.061,-8.299,0.0928,0.941
2PpruBYCo4H7WOBJ7Q2EwM,0.103,0.727,0.974,0.000532,0.174,-2.261,0.0664,0.965
1EdWI2TueryAZkeNi6I1zm,0.476,0.362,0.373,0.748,0.135,-15.089,0.0417,0.0399
1EZsAKvqFR7xTcMMoFDGTh,0.0964,0.785,0.791,0.0,0.599,-5.2,0.0464,0.219
2Pdkupttp33m10ug37TDqt,0.63,0.581,0.658,0.0,0.246,-11.49,0.0391,0.746
1EabI1QbflYnmXuMKtlzbI,0.115,0.75,0.869,0.0,0.884,-2.628,0.0657,0.81
2PbBIeiyqZ66R2rrX6nL7k,0.0127,0.765,0.49,2.91e-05,0.157,-7.831,0.272,0.374
7Ep9IjggTVy070hEkaSLIa,0.0606,0.867,0.515,0.0948,0.111,-8.821,0.0409,0.74
4Qk9JlQZ0I8afJcqemMQjG,0.701,0.386,0.705,6.42e-05,0.0929,-9.194,0.186,0.362
4QifTadpQAdY4039WuojvG,0.652,0.244,0.718,1.53e-05,0.189,-7.665,0.0377,0.406
7DPaVjS5QgtvhDTCp5xHOd,0.253,0.698,0.351,0.581,0.153,-8.981,0.0349,0.281
1EtzBcBjSrBg6yTodZhvZp,0.631,0.688,0.316,0.0,0.387,-15.548,0.0357,0.688
1EryAkZ0VHstC6haIxVBiE,0.000824,0.367,0.634,0.0759,0.116,-6.475,0.027,0.0964
1F0BkspIdyq3N7EyZ94Bfa,0.87,0.366,0.286,1.57e-05,0.0948,-12.255,0.0302,0.246
1EK77FK4GGtFHZLH8G7lM3,0.731,0.356,0.374,0.000899,0.323,-11.859,0.0441,0.511
4QwbAmlMOZtqulBEcTVUkM,0.346,0.696,0.631,0.0,0.258,-4.541,0.0366,0.926
1EfLZnZuJ4SADFcprkEGEB,0.559,0.459,0.396,2.03e-05,0.491,-11.491,0.212,0.235
4QsfSMCOEmTbPzHCCLbhgr,0.646,0.633,0.586,2.17e-06,0.854,-9.045,0.183,0.89
2Pj7HeGeJTkka3l1m649YG,0.242,0.612,0.417,0.000272,0.0958,-12.887,0.0344,0.733
7EzM6R4sRxT2tcHod3Yf5N,0.196,0.669,0.832,1.6e-06,0.171,-4.668,0.0278,0.61
7EZh6kL3pO3Z2uwbKZ5uU8,0.508,0.634,0.336,0.0,0.109,-6.864,0.672,0.719
7szBZqBJuj9eAC8HJ4CyTM,0.306,0.779,0.572,0.739,0.106,-9.259,0.0396,0.967
7syQBMbRKLRf1i8Y41CGd5,0.755,0.524,0.799,0.0,0.669,-6.808,0.128,0.765
7sJ0VFD8RTibWzn8oBUhzW,0.364,0.579,0.731,0.0,0.224,-7.382,0.26,0.5
7s195d7fCSpbn7uNndfDFb,0.335,0.562,0.563,0.0613,0.247,-16.474,0.0418,0.63
